Uqno,Psuno_seg,Taz_exp,Stratum,Metro_code,District_code,Pr_code,Geo_type
9601008410000008401,96010084100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000000201,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000001801,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000003401,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000005001,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000006601,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000008201,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000009801,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000011401,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000013001,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601008910000014601,96010089100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012010000000501,96010120100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012010000002401,96010120100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012010000004301,96010120100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012010000011901,96010120100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012010000013801,96010120100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012510000001601,96010125100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012510000006401,96010125100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012510000008001,96010125100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012510000012801,96010125100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012510000014401,96010125100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012710000001401,96010127100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012710000003301,96010127100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012710000007101,96010127100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012710000009001,96010127100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012710000010901,96010127100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601012710000018501,96010127100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601014010000001501,96010140100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601014010000005501,96010140100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601014010000007501,96010140100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601014010000009501,96010140100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601014010000011501,96010140100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601014010000017501,96010140100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601014010000019501,96010140100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601015310000000301,96010153100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601015310000003101,96010153100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601015310000004501,96010153100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601015310000005901,96010153100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601015310000010101,96010153100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601015310000011501,96010153100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601015310000012901,96010153100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000001601,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000004401,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000005801,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000007201,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000008601,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000010001,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000011401,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601016110000012801,96010161100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018010000001301,96010180100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018010000003001,96010180100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018010000008101,96010180100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018010000009801,96010180100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018010000011501,96010180100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018010000013201,96010180100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018010000016601,96010180100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018110000001401,96010181100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018110000003001,96010181100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018110000004601,96010181100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018110000007801,96010181100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018110000009401,96010181100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018110000012601,96010181100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018110000015801,96010181100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000002001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000004001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000006001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000008001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000010001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000016001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000018001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601018610000020001,96010186100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000001901,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000005001,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000008101,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000014301,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000017401,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000020501,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000026701,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601019310000029801,96010193100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601022810000000501,96010228100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601022810000002701,96010228100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601022810000007101,96010228100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601022810000011501,96010228100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601022810000013701,96010228100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601022810000020301,96010228100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023210000002801,96010232100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023210000007401,96010232100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023210000009701,96010232100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023210000014301,96010232100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023210000016601,96010232100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023210000018901,96010232100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023210000021201,96010232100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023510000002501,96010235100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023510000004401,96010235100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023510000006301,96010235100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023510000008201,96010235100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023510000012001,96010235100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023510000013901,96010235100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601023510000015801,96010235100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000000501,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000002401,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000004301,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000006201,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000008101,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000011901,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000013801,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024010000017601,96010240100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000000801,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000002701,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000004601,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000006501,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000008401,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000010301,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000012201,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000014101,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000016001,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601024310000017901,96010243100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000000401,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000002301,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000004201,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000006101,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000008001,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000009901,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000011801,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000013701,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000015601,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601025010000017501,96010250100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601026710000001401,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000003301,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000005201,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000007101,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000007102,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000009001,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000009002,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000010901,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000012801,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000012802,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000014701,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601026710000016601,96010267100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000002401,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000003901,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000005401,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000008401,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000009901,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000014401,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000014402,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029210000014403,96010292100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029510000002801,96010295100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029510000010801,96010295100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029510000014001,96010295100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601029510000015601,96010295100,700700,9906,17,DC33,Limpopo,Urban: Urban area
9601030110000000901,96010301100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030110000004101,96010301100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030110000005701,96010301100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030110000007301,96010301100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030110000008901,96010301100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030110000012101,96010301100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030110000013701,96010301100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030910000001001,96010309100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030910000002501,96010309100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030910000004001,96010309100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030910000005501,96010309100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
9601030910000007001,96010309100,700700,9906,17,DC33,Limpopo,Rural: Tribal or Traditional area an Farms
